Time,Amount,Class
155412.0,11.0,0
138835.0,62.7,0
38009.0,0.89,0
168082.0,51.27,0
72499.0,50.9,0
29444.0,0.77,0
10046.0,75.0,0
67147.0,82.99,0
137766.0,12.31,0
141032.0,24.12,0
39927.0,1400.0,0
162487.0,22.0,0
41551.0,0.77,0
147404.0,2.31,0
128638.0,112.74,0
115617.0,24.99,0
64524.0,20.76,0
152576.0,9.88,0
158960.0,18.03,0
116303.0,20.39,0
66886.0,4.53,0
157948.0,9.99,0
77128.0,6.55,0
151755.0,24.95,0
1498.0,96.82,0
149669.0,3.6,0
143977.0,922.0,0
52727.0,48.76,0
155270.0,12.0,0
74514.0,2.49,0
39803.0,159.0,0
73855.0,3.99,0
135633.0,228.54,0
31263.0,28.0,0
49923.0,41.55,0
74131.0,48.88,0
157008.0,1.0,0
155008.0,267.89,0
80501.0,500.0,0
125478.0,19.66,0
74764.0,18.03,0
68768.0,11.5,0
110479.0,19.99,0
74843.0,40.0,0
67461.0,5.8,0
120613.0,29.61,0
165409.0,9.99,0
41311.0,1.52,0
64874.0,358.99,0
78744.0,85.21,0
135498.0,1.79,0
50689.0,82.92,0
59918.0,129.78,0
54765.0,12.78,0
75001.0,0.92,0
153551.0,1.29,0
110314.0,11.27,0
45984.0,8.78,0
76657.0,12.99,0
3749.0,15.0,0
166251.0,50.0,0
162473.0,7.63,0
65199.0,22.66,0
63547.0,199.89,0
137639.0,29.97,0
41025.0,6.99,0
114812.0,100.86,0
138879.0,14.9,0
143637.0,16.92,0
15923.0,64.43,0
162408.0,23.18,0
50802.0,34.99,0
41445.0,218.0,0
30868.0,15.36,0
42805.0,352.0,0
120590.0,10.0,0
147814.0,186.8,0
89717.0,52.0,0
55011.0,0.79,0
123847.0,52.28,0
74574.0,21.19,0
72814.0,15.0,0
97374.0,14.95,0
166981.0,0.76,0
135341.0,5.92,0
151769.0,128.36,0
161327.0,58.06,0
86197.0,29.99,0
124347.0,13.44,0
169195.0,23.95,0
36482.0,21.49,0
140632.0,2.67,0
81743.0,199.32,0
72177.0,10.0,0
58204.0,8.05,0
64948.0,84.95,0
38051.0,190.0,0
122728.0,55.96,0
130840.0,157.48,0
135065.0,59.02,0
125248.0,85.91,0
36559.0,50.83,0
87769.0,9.08,0
36714.0,17.28,0
167528.0,19.07,0
68507.0,87.3,0
90936.0,6.99,0
73828.0,43.77,0
120821.0,19.04,0
147769.0,78.72,0
19808.0,1.78,0
87203.0,8.0,0
136156.0,468.07,0
168641.0,107.0,0
33579.0,0.76,0
157273.0,61.12,0
56015.0,16.5,0
39722.0,9.7,0
50763.0,278.46,0
80584.0,2.69,0
127979.0,13.12,0
126918.0,0.42,0
53484.0,72.7,0
36110.0,5.97,0
125752.0,3.36,0
121350.0,90.0,0
132760.0,15.47,0
124387.0,7.06,0
80012.0,199.8,0
62048.0,5.34,0
80488.0,38.45,0
30954.0,9.99,0
89388.0,23.37,0
106538.0,17.99,0
57807.0,0.89,0
144425.0,207.13,0
141488.0,61.93,0
73396.0,20.0,0
76278.0,81.5,0
110022.0,192.0,0
64375.0,0.77,0
123691.0,30.0,0
30046.0,3.58,0
151871.0,11.5,0
116811.0,292.05,0
152850.0,111.5,0
81108.0,25.9,0
47830.0,9.99,0
140217.0,1.0,0
34562.0,29.99,0
39160.0,223.0,0
32531.0,22.0,0
128630.0,36.0,0
61020.0,107.83,0
123771.0,387.51,0
138022.0,142.3,0
117669.0,56.32,0
130926.0,264.06,0
144088.0,81.99,0
35776.0,254.0,0
82528.0,334.29,0
11043.0,39.0,0
74913.0,2.49,0
46367.0,12.09,0
122643.0,9.99,0
13515.0,26.56,0
7585.0,36.0,0
38991.0,198.0,0
141872.0,120.0,0
57779.0,137.76,0
54647.0,0.89,0
84335.0,0.99,0
163069.0,18.97,0
32920.0,1.0,0
77716.0,14.95,0
18774.0,80.1,0
71970.0,42.81,0
43571.0,46.9,0
47906.0,1381.42,0
149724.0,0.99,0
136280.0,219.24,0
134786.0,576.3,0
168743.0,26.57,0
60264.0,8.0,0
108906.0,2.12,0
118360.0,2.58,0
88257.0,120.0,0
70508.0,7.41,0
77188.0,402.01,0
135874.0,293.18,0
42370.0,1.0,0
53912.0,3.57,0
135211.0,10.35,0
119354.0,4.95,0
81334.0,3.27,0
123402.0,0.89,0
79215.0,1.0,0
51421.0,15.0,0
37985.0,65.0,0
156896.0,7.18,0
81337.0,1517.89,0
61103.0,7.6,0
33632.0,91.85,0
70570.0,12.67,0
40149.0,468.07,0
81239.0,49.46,0
163909.0,7.06,0
50086.0,3.91,0
152238.0,0.76,0
131031.0,4.54,0
131023.0,1.5,0
157932.0,0.01,0
91636.0,19.99,0
166772.0,29.0,0
145528.0,1484.37,0
110021.0,29.99,0
149666.0,36.16,0
40901.0,68.31,0
35620.0,4.49,0
78233.0,21.99,0
164537.0,0.9,0
42554.0,11.5,0
146667.0,1.0,0
65443.0,155.7,0
51576.0,0.57,0
23959.0,1.0,0
70544.0,9.48,0
32776.0,64.75,0
24652.0,189.64,0
127402.0,79.0,0
55438.0,23.0,0
38466.0,0.76,0
143644.0,6.9,0
43687.0,49.99,0
135957.0,15.0,0
31970.0,24.9,0
42051.0,57.01,0
32219.0,10.02,0
79508.0,1.0,0
78701.0,11.5,0
69252.0,11.5,0
149604.0,10.62,0
142534.0,98.9,0
150423.0,12.0,0
147449.0,193.01,0
80751.0,6.67,0
140827.0,29.99,0
117241.0,2.69,0
84506.0,1.0,0
131213.0,40.0,0
68058.0,1.98,0
123855.0,24.4,0
60378.0,90.79,0
167350.0,403.56,0
29622.0,295.0,0
135397.0,1.98,0
119997.0,141.0,0
121056.0,37.82,0
54599.0,38.72,0
113824.0,0.0,0
30414.0,22.53,0
126560.0,6.26,0
42274.0,1.0,0
121641.0,3419.12,0
153290.0,21.08,0
39195.0,49.74,0
39272.0,174.0,0
86434.0,15.0,0
163613.0,1.0,0
152763.0,3.95,0
114685.0,675.0,0
42852.0,270.0,0
125026.0,226.0,0
82644.0,148.5,0
135268.0,144.39,0
136863.0,15.0,0
115966.0,6.79,0
119346.0,7.9,0
87955.0,5.0,0
142416.0,1.52,0
71128.0,74.99,0
83067.0,1.0,0
144513.0,22.76,0
110133.0,9.99,0
54787.0,15.18,0
45446.0,185.45,0
42291.0,19.95,0
160748.0,8.98,0
46669.0,156.2,0
59672.0,165.0,0
56755.0,70.49,0
168567.0,49.95,0
157659.0,1.0,0
166293.0,4.0,0
179.0,27.99,0
141194.0,15.0,0
128623.0,49.99,0
130850.0,16.98,0
73886.0,113.85,0
78533.0,0.75,0
123321.0,1.5,0
73615.0,162.8,0
138979.0,187.31,0
116682.0,29.95,0
44825.0,435.7,0
156600.0,30.31,0
46634.0,0.79,0
111347.0,15.99,0
75913.0,13.0,0
128298.0,10.2,0
40516.0,23.85,0
63140.0,8.13,0
153613.0,13.53,0
39012.0,19.0,0
38222.0,0.92,0
85092.0,1.0,0
172782.0,24.05,0
153257.0,5.99,0
156236.0,5.0,0
81328.0,1.79,0
34174.0,9.99,0
166613.0,1.79,0
135691.0,10.0,0
165325.0,29.2,0
163263.0,25.0,0
46876.0,19.5,0
112974.0,4.49,0
38469.0,3.57,0
168085.0,4.49,0
150481.0,144.0,0
58651.0,32.1,0
55048.0,596.4,0
68559.0,88.48,0
37818.0,1.72,0
129367.0,14.23,0
46995.0,36.0,0
45085.0,29.99,0
1268.0,1.0,0
143010.0,1.0,0
4928.0,67.56,0
61901.0,48.1,0
33628.0,1.0,0
160179.0,176.08,0
79337.0,4.69,0
78993.0,18.83,0
140781.0,2.58,0
161662.0,35.0,0
116570.0,76.0,0
153589.0,15.0,0
125849.0,143.0,0
70768.0,603.06,0
122583.0,7.1,0
74044.0,9.83,0
145707.0,2.68,0
69238.0,1.0,0
124661.0,1.0,0
141000.0,1.0,0
157295.0,1.6,0
71549.0,135.0,0
3754.0,52.99,0
32825.0,1.0,0
57821.0,25.0,0
146962.0,0.99,0
58304.0,10.0,0
164847.0,79.75,0
54372.0,2.53,0
163708.0,50.94,0
79324.0,40.5,0
37101.0,5.7,0
150119.0,29.99,0
118.0,20.0,0
140594.0,403.05,0
162570.0,79.0,0
129302.0,20.0,0
134156.0,160.0,0
45080.0,19.7,0
163286.0,12.31,0
130056.0,0.0,0
921.0,44.99,0
81552.0,3.66,0
127295.0,19.95,0
46994.0,71.84,0
87782.0,1.0,0
47458.0,54.99,0
11829.0,96.75,0
128099.0,247.0,0
131715.0,0.99,0
85400.0,1.0,0
63906.0,13.99,0
74959.0,6.65,0
57358.0,26.96,0
138970.0,29.9,0
94298.0,6.16,0
123787.0,23.52,0
151482.0,18.45,0
62264.0,1.0,0
40883.0,53.0,0
2679.0,5.0,0
75932.0,1.79,0
149186.0,37.95,0
163298.0,8.99,0
56029.0,495.1,0
130425.0,0.89,0
114985.0,300.0,0
161883.0,24.95,0
78144.0,0.89,0
122157.0,17.99,0
111740.0,3.3,0
118283.0,0.89,0
75438.0,25.7,0
155353.0,101.74,0
134475.0,47.85,0
39880.0,50.51,0
66851.0,10.59,0
126007.0,488.93,0
86170.0,19.99,0
149481.0,1183.71,0
46807.0,1508.18,0
30339.0,25.01,0
160987.0,0.76,0
131032.0,7.14,0
53296.0,2.7,0
23445.0,6.99,0
40708.0,71.47,0
69320.0,9.39,0
162556.0,5.37,0
52863.0,12.99,0
36875.0,1.0,0
148048.0,39.99,0
122941.0,6.06,0
158.0,10.0,0
77679.0,21.96,0
48521.0,10.74,0
142069.0,29.95,0
43456.0,266.84,0
172622.0,6.03,0
165616.0,37.99,0
75720.0,6.0,0
141609.0,1.0,0
132864.0,1.29,0
144788.0,1.79,0
2427.0,1.0,0
160949.0,11.98,0
162810.0,11.0,0
147434.0,36.0,0
35114.0,26.9,0
134117.0,14.23,0
57863.0,421.8,0
46409.0,2.68,0
119969.0,501.61,0
149720.0,109.9,0
167727.0,288.0,0
34883.0,25.0,0
140373.0,137.0,0
170989.0,19.6,0
130367.0,10.0,0
160629.0,80.96,0
148529.0,0.99,0
142327.0,37.17,0
82849.0,24.27,0
152043.0,34.0,0
35230.0,44.99,0
79181.0,9.03,0
166568.0,4.49,0
39487.0,50.0,0
145837.0,113.35,0
72897.0,112.58,0
153822.0,47.97,0
119059.0,8.51,0
48758.0,5.0,0
62694.0,134.89,0
161358.0,350.0,0
47101.0,50.0,0
159608.0,119.17,0
46178.0,9.47,0
83479.0,220.84,0
26289.0,89.99,0
127059.0,62.5,0
138164.0,12.39,0
138255.0,1.0,0
169119.0,9.44,0
130887.0,26.36,0
167266.0,11.5,0
78419.0,8.99,0
90524.0,119.96,0
140308.0,592.9,1
122170.0,41.92,0
168828.0,1.79,0
37519.0,42.0,0
52305.0,65.28,0
126906.0,50.0,0
113414.0,0.89,0
39177.0,105.2,0
85810.0,9.97,0
138200.0,29.99,0
87329.0,1.0,0
139341.0,20.34,0
157303.0,2.58,0
58492.0,72.6,0
124317.0,1.79,0
142793.0,138.0,0
60669.0,0.89,0
62831.0,299.37,0
41435.0,9.99,0
42645.0,26.8,0
76781.0,1.0,0
141783.0,45.0,0
50129.0,35.99,0
62754.0,1.5,0
164685.0,167.0,0
56536.0,15.99,0
129949.0,2.09,0
135663.0,12.94,0
153590.0,64.17,0
77146.0,42.81,0
57519.0,19.88,0
145062.0,91.03,0
1351.0,1.0,0
130371.0,410.41,0
77472.0,12.31,0
27536.0,42.0,0
126994.0,24.95,0
87928.0,89.99,0
44656.0,285.7,0
55012.0,11.0,0
34693.0,45.9,0
147984.0,1.5,0
62425.0,1.0,0
113030.0,1.0,0
26361.0,129.99,0
31205.0,45.9,0
79391.0,1.0,0
271.0,0.89,0
160868.0,15.0,0
122703.0,27.99,0
48398.0,144.81,0
164074.0,10.78,0
156297.0,60.0,0
21902.0,11.85,0
137025.0,11.5,0
71739.0,20.6,0
37818.0,26.0,0
118200.0,1.0,0
69518.0,43.89,0
152401.0,171.0,0
152330.0,9.99,0
80210.0,1.79,0
16289.0,6.91,0
65826.0,319.8,0
160008.0,50.0,0
122092.0,144.0,0
48269.0,1.0,0
120940.0,7.99,0
171824.0,5.2,0
37506.0,0.89,0
150157.0,1.0,0
36428.0,54.99,0
90574.0,1.18,0
149394.0,135.98,0
164121.0,8.99,0
76516.0,4.99,0
39880.0,11.35,0
121817.0,91.75,0
151341.0,508.52,0
14540.0,15.95,0
36340.0,37.96,0
49543.0,75.4,0
149412.0,79.54,0
74985.0,8.99,0
46656.0,128.0,0
137886.0,105.0,0
155186.0,10.0,0
75095.0,34.85,0
117237.0,148.82,0
145844.0,6.0,0
52953.0,19.99,0
79134.0,29.54,0
149029.0,1.0,0
154893.0,100.0,0
7305.0,15.0,0
67923.0,12.0,0
39867.0,0.76,0
134225.0,120.4,0
170670.0,110.97,0
35330.0,35.92,0
63439.0,1.18,0
156421.0,6.3,0
67857.0,19.95,0
143397.0,0.76,0
145980.0,19.99,0
148890.0,3.49,0
24990.0,1.29,0
62556.0,12.99,0
147694.0,1.79,0
35093.0,9.99,0
111502.0,50.0,0
136885.0,158.0,0
170534.0,1.0,0
146770.0,44.0,0
47207.0,37.73,0
159590.0,3.27,0
78035.0,2.0,0
158096.0,68.8,0
160377.0,1.29,0
65872.0,1.18,0
73509.0,2.69,0
111296.0,1.49,0
79841.0,7.3,0
31344.0,36.71,0
113282.0,37.93,0
36121.0,29.99,0
86542.0,0.89,0
153971.0,20.3,0
139448.0,120.64,0
84793.0,262.1,0
122461.0,358.5,0
79739.0,89.95,0
124675.0,440.8,0
133006.0,46.94,0
170885.0,30.16,0
68756.0,0.89,0
72593.0,4.99,0
162671.0,24.6,0
70973.0,59.95,0
145157.0,5.68,0
51841.0,89.99,0
157459.0,0.89,0
47778.0,319.75,0
149120.0,149.0,0
165530.0,1.98,0
126353.0,1.99,0
149599.0,1.49,0
51213.0,179.96,0
50850.0,60.42,0
19889.0,11.99,0
107279.0,85.73,0
78486.0,15.9,0
138916.0,0.01,0
77686.0,0.89,0
59691.0,22.68,0
118915.0,12.0,0
27520.0,40.44,0
56173.0,220.0,0
134873.0,16.92,0
53877.0,25.0,0
53481.0,134.62,0
146379.0,672.0,0
155689.0,17.6,0
153960.0,15.38,0
50228.0,729.88,0
25156.0,170.72,0
67040.0,53.9,0
68700.0,268.54,0
87767.0,42.81,0
124940.0,70.0,0
121240.0,1.0,0
159305.0,22.39,0
54743.0,98.44,0
116988.0,1.0,0
135055.0,7.55,0
171080.0,306.04,0
22299.0,89.99,0
18092.0,0.99,0
163479.0,99.0,0
152401.0,28.94,0
166845.0,29.0,0
141251.0,6.0,0
29808.0,1.0,0
66908.0,81.49,0
115521.0,8.99,0
126187.0,14.58,0
74076.0,0.89,0
38912.0,1715.71,0
61149.0,43.25,0
40269.0,40.25,0
1190.0,8.99,0
50605.0,203.96,0
164570.0,138.65,0
43210.0,79.0,0
93139.0,109.8,0
143476.0,2.28,0
88394.0,0.0,0
96155.0,15.0,0
147494.0,47.85,0
125342.0,62.2,0
170915.0,22.77,0
126219.0,45.0,0
51882.0,7.98,0
154309.0,1096.99,1
144272.0,0.76,0
72537.0,17.99,0
127880.0,24.94,0
73206.0,10.86,0
3243.0,129.61,0
172688.0,27.08,0
78895.0,35.95,0
2624.0,123.79,0
50846.0,2075.93,0
93477.0,53.13,0
140903.0,43.9,0
33537.0,7.95,0
159232.0,3.59,0
155676.0,108.0,0
136901.0,2000.36,0
162959.0,460.5,0
136625.0,13.99,0
168693.0,101.96,0
35948.0,20.0,0
31285.0,1.29,0
76040.0,134.21,0
44774.0,276.0,0
62336.0,1.79,0
120862.0,1464.32,0
51781.0,0.11,0
160924.0,1.79,0
166489.0,0.89,0
51423.0,157.51,0
64362.0,9.99,0
32982.0,59.9,0
127757.0,5.47,0
153158.0,175.02,0
25457.0,90.96,0
49836.0,10.62,0
168938.0,0.77,0
163864.0,25.0,0
86570.0,41.95,0
74880.0,414.57,0
47295.0,89.06,0
83697.0,3.76,0
61640.0,32.88,0
70475.0,20.0,0
140280.0,168.68,0
42432.0,162.45,0
35851.0,25.47,0
42655.0,15.5,0
76657.0,0.99,0
159596.0,1.0,0
160105.0,1562.39,0
170815.0,0.89,0
79354.0,12.31,0
69028.0,29.99,0
164307.0,120.0,0
139284.0,68.0,0
82863.0,29.77,0
127905.0,500.0,0
49659.0,1.98,0
140285.0,20.37,0
149115.0,15.0,0
124363.0,6.5,0
144644.0,26.1,0
159066.0,99.3,0
129045.0,63.08,0
63268.0,5.29,0
84603.0,62.48,0
32600.0,638.95,0
150402.0,1.49,0
49334.0,144.88,0
170786.0,465.32,0
74763.0,30.0,0
120764.0,9.9,0
71563.0,49.2,0
78334.0,125.9,0
129268.0,338.87,0
68102.0,348.0,0
70484.0,45.05,0
67012.0,9.99,0
171842.0,24.95,0
140087.0,2.0,0
137868.0,0.76,0
54927.0,62.5,0
52540.0,29.43,0
122092.0,9.0,0
82819.0,39.12,0
34957.0,47.85,0
113308.0,50.85,0
158109.0,12.07,0
42781.0,65.0,0
161648.0,3.59,0
75255.0,2.5,0
159885.0,128.46,0
115127.0,0.89,0
60439.0,0.92,0
113782.0,9.99,0
166219.0,95.31,0
122825.0,117.71,0
30113.0,99.99,0
148289.0,29.95,0
154280.0,6.24,0
119712.0,4.48,0
88651.0,12.64,0
157280.0,5.49,0
135877.0,2.0,0
66008.0,25.29,0
74164.0,49.99,0
71193.0,12.16,0
155326.0,19.87,0
55786.0,3.26,0
122153.0,6.57,0
10662.0,8.1,0
132066.0,28.0,0
116358.0,37.0,0
155585.0,12.99,0
101378.0,78.23,0
65169.0,253.99,0
42856.0,18.95,0
58559.0,12.99,0
70788.0,49.99,0
69125.0,66.0,0
143380.0,4.99,0
130686.0,47.0,0
75289.0,15.0,0
60921.0,80.0,0
126006.0,184.96,0
77255.0,29.95,0
85030.0,20.0,0
79056.0,10.95,0
128635.0,25.68,0
147264.0,6.5,0
67533.0,1.0,0
77797.0,22.0,0
148155.0,2.95,0
79107.0,1.98,0
147375.0,181.08,0
38348.0,29.18,0
48630.0,10.0,0
142177.0,10.0,0
38599.0,56.95,0
74173.0,100.0,0
127444.0,604.88,0
46198.0,95.75,0
119911.0,34.0,0
40802.0,319.0,0
42683.0,268.15,0
164407.0,37.93,0
145644.0,12.31,0
28338.0,10.45,0
134319.0,13.36,0
40777.0,22.82,0
159247.0,0.89,0
64159.0,146.34,0
67891.0,39.4,0
117349.0,7.99,0
153752.0,2.0,0
158835.0,1.79,0
112732.0,6.45,0
62053.0,14.5,0
69319.0,13.26,0
150616.0,150.0,0
157410.0,15.98,0
156583.0,0.92,0
68967.0,1.0,0
165565.0,1.66,0
2422.0,1.98,0
10769.0,32.5,0
141788.0,206.95,0
135838.0,8.04,0
37678.0,4.99,0
43811.0,9.99,0
62673.0,150.75,0
77979.0,15.0,0
47410.0,60.89,0
75900.0,43.6,0
66977.0,1.79,0
65873.0,7.13,0
124119.0,207.48,0
73492.0,9.99,0
167351.0,40.17,0
45283.0,40.0,0
171833.0,64.95,0
154689.0,783.35,0
28027.0,212.09,0
35242.0,7.14,0
133664.0,5.25,0
113802.0,3.78,0
158063.0,106.5,0
156836.0,0.92,0
116801.0,27.2,0
147649.0,0.2,0
61538.0,4.56,0
70189.0,1.0,0
83711.0,1.98,0
34520.0,45.0,0
6377.0,34.58,0
79116.0,1.0,0
144370.0,149.0,0
51493.0,120.4,0
164373.0,1.98,0
47329.0,7.44,0
71049.0,59.74,0
99945.0,6.99,0
92609.0,40.0,0
62356.0,3.79,0
37222.0,7.02,0
106189.0,142.0,0
11049.0,14.95,0
61693.0,850.0,0
35590.0,79.2,0
71980.0,330.0,0
148535.0,135.44,0
12651.0,1.0,0
42527.0,7.0,0
16650.0,11.28,0
171466.0,102.34,0
42547.0,57.0,0
86103.0,68.7,0
120387.0,45.0,0
152316.0,62.77,0
69435.0,7.99,0
61956.0,1.0,0
30494.0,1.79,0
147111.0,32.0,0
162405.0,1.5,0
122917.0,70.2,0
139367.0,119.0,0
169728.0,1.29,0
75164.0,23.69,0
72783.0,179.61,0
37323.0,0.89,0
169161.0,300.86,0
75072.0,102.88,0
42927.0,140.0,0
42817.0,39.99,0
151089.0,15.0,0
41088.0,0.89,0
159414.0,97.0,0
89605.0,275.59,0
53446.0,12.0,0
142543.0,196.99,0
71858.0,64.99,0
57933.0,11.99,0
39596.0,30.25,0
130240.0,23.54,0
12588.0,2.28,0
77762.0,0.89,0
8805.0,17.02,0
48624.0,19.99,0
98398.0,36.59,0
71723.0,7.1,0
157885.0,26.77,0
76609.0,15.0,0
70166.0,36.45,0
136736.0,8.0,0
122333.0,5.49,0
163630.0,1.0,0
44282.0,999.0,0
149434.0,17.8,0
158497.0,1.98,0
43201.0,175.0,0
147240.0,16.0,0
59159.0,1.98,0
117120.0,40.78,0
54304.0,406.91,0
53017.0,73.05,0
157577.0,146.74,0
90213.0,1.98,0
140894.0,11.86,0
82111.0,0.99,0
34268.0,74.99,0
90133.0,1.98,0
147102.0,1.79,0
39624.0,103.0,0
157604.0,151.41,0
165449.0,9.99,0
65996.0,0.69,0
48999.0,1.0,0
163099.0,7.01,0
62101.0,85.25,0
137553.0,0.75,0
134805.0,50.0,0
127551.0,74.8,0
139904.0,10.54,0
33120.0,1.52,0
123771.0,1.0,0
69032.0,15.0,0
84850.0,69.33,0
32107.0,299.0,0
43693.0,285.7,0
153596.0,2.0,0
3649.0,8.9,0
51528.0,11.5,0
158572.0,2.5,0
155092.0,399.0,0
69212.0,286.6,0
52477.0,29.56,0
151591.0,75.71,0
1421.0,1.29,0
45134.0,62.8,0
50757.0,9.99,0
133684.0,117.0,0
84341.0,10.49,0
28859.0,9.99,0
37107.0,85.0,0
76904.0,5.71,0
132517.0,25.05,0
111803.0,113.31,0
13083.0,504.99,0
151821.0,49.95,0
117469.0,24.71,0
56287.0,0.89,0
133666.0,44.99,0
49336.0,25.29,0
55788.0,106.0,0
112662.0,9.85,0
58146.0,3.8,0
161171.0,1.0,0
131862.0,1.0,0
82807.0,23.43,0
126584.0,2.94,0
34228.0,15.0,0
5171.0,26.99,0
132701.0,28.49,0
38347.0,7.58,0
67234.0,1.98,0
68041.0,50.0,0
40583.0,5.01,0
30546.0,54.0,0
42904.0,8.7,0
81346.0,36.49,0
161611.0,0.76,0
74680.0,39.95,0
119910.0,6.45,0
168319.0,7.94,0
74289.0,10.45,0
40673.0,594.15,0
83868.0,657.3,0
164835.0,51.46,0
125385.0,224.0,0
66660.0,44.59,0
163648.0,0.89,0
144556.0,9.99,0
62447.0,29.5,0
123306.0,125.99,0
139558.0,0.54,0
46180.0,1.54,0
115583.0,3.56,0
38166.0,5.9,0
141864.0,597.32,0
48242.0,96.71,0
155659.0,9.99,0
155609.0,5.99,0
46713.0,0.76,0
151167.0,31.9,0
158129.0,63.71,0
171871.0,344.79,0
64004.0,1.0,0
99037.0,113.49,0
51097.0,29.99,0
3233.0,3.8,0
31570.0,214.0,0
49181.0,5.57,0
40822.0,29.0,0
150998.0,106.72,0
123885.0,7.87,0
151397.0,102.0,0
157464.0,0.89,0
152417.0,25.15,0
156279.0,9.27,0
73278.0,9.83,0
119733.0,16.0,0
143684.0,72.67,0
81230.0,51.24,0
72816.0,1357.5,0
161237.0,1.98,0
156024.0,71.8,0
4522.0,113.2,0
61640.0,18.53,0
132145.0,157.75,0
164549.0,4.46,0
73133.0,7.95,0
153926.0,225.51,0
84160.0,29.7,0
85434.0,0.99,0
50479.0,2.0,0
82838.0,48.0,0
119459.0,144.07,0
32795.0,115.3,0
84459.0,189.52,0
139169.0,23.0,0
115676.0,78.96,0
163282.0,29.95,0
144807.0,38.98,0
161690.0,1.98,0
168348.0,29.9,0
99128.0,121.9,0
65252.0,3.59,0
21383.0,99.99,0
37238.0,53.87,0
158251.0,5.16,0
152076.0,18.0,0
32872.0,35.0,0
138567.0,9.95,0
156212.0,24.99,0
13843.0,11.99,0
44598.0,1.0,0
29031.0,0.92,0
171055.0,10.0,0
129607.0,38.39,0
81849.0,7.99,0
170549.0,25.9,0
115261.0,8.15,0
155027.0,109.77,0
143716.0,100.0,0
161353.0,1.29,0
135342.0,2.99,0
146928.0,15.84,0
38748.0,0.01,0
155040.0,920.67,0
131735.0,1.0,0
62296.0,4.8,0
145393.0,228.96,0
54514.0,123.45,0
167389.0,46.6,0
155660.0,0.76,0
69028.0,1.0,0
143902.0,9.85,0
172429.0,7.62,0
135697.0,4.49,0
55133.0,177.98,0
126611.0,84.9,0
34391.0,46.99,0
150173.0,46.0,0
46385.0,489.6,0
147274.0,0.77,0
171083.0,79.0,0
34900.0,977.66,0
71965.0,7.61,0
127602.0,85.6,0
140733.0,49.95,0
82470.0,98.06,0
63665.0,61.06,0
120551.0,10.62,0
156955.0,79.95,0
47092.0,3.03,0
121737.0,1.98,0
126471.0,93.07,0
33599.0,12.44,0
70421.0,112.1,0
165229.0,290.0,0
53902.0,127.12,0
21412.0,11.85,0
52704.0,44.23,0
89215.0,9.98,0
163893.0,210.08,0
136554.0,10.45,0
150905.0,2.0,0
121673.0,20.91,0
60298.0,6.81,0
51034.0,130.5,0
80311.0,54.0,0
118629.0,198.74,0
145788.0,78.0,0
147448.0,452.38,0
50418.0,9.2,0
1431.0,1.98,0
48161.0,67.5,0
37811.0,0.99,0
36824.0,7.9,0
74010.0,2.97,0
78260.0,4.57,0
50599.0,83.62,0
138006.0,36.78,0
165907.0,34.99,0
128013.0,8.72,0
72066.0,6.99,0
22151.0,67.96,0
59941.0,33.0,0
96296.0,7.42,0
169050.0,3.59,0
35448.0,671.9,0
71688.0,1.98,0
55304.0,9.81,0
161583.0,1.29,0
123591.0,14.95,0
39942.0,17.42,0
81005.0,12.14,0
126222.0,3.56,0
70112.0,11.99,0
79778.0,4.49,0
163594.0,115.0,0
113471.0,12.91,0
85339.0,7.61,0
138027.0,40.0,0
559.0,9.23,0
163421.0,323.93,0
155840.0,10.62,0
147342.0,2.49,0
153966.0,9.99,0
36033.0,33.5,0
113129.0,1.0,0
40449.0,4.0,0
155497.0,56.33,0
157435.0,50.0,0
52414.0,1.0,0
67287.0,150.0,0
1233.0,1.49,0
51796.0,1.98,0
75553.0,0.76,0
60764.0,36.99,0
43982.0,93.0,0
134099.0,53.1,0
76105.0,99.0,0
138713.0,6.02,0
121712.0,196.5,0
156421.0,300.0,0
126397.0,152.94,0
153839.0,20.0,0
73604.0,76.7,0
29710.0,89.9,0
109213.0,19.17,0
128942.0,168.0,0
71609.0,113.88,0
156524.0,769.0,0
155444.0,107.54,0
34483.0,0.77,0
77772.0,294.95,0
101650.0,1.98,0
143303.0,0.76,0
55424.0,9.7,0
39593.0,1.52,0
53209.0,40.0,0
64360.0,170.67,0
32342.0,144.27,0
147683.0,1.0,0
37524.0,152.7,0
153224.0,19.98,0
134318.0,76.06,0
70358.0,0.89,0
56811.0,507.0,0
144448.0,5.2,0
43090.0,40.0,0
137189.0,32.37,0
52651.0,9.57,0
134645.0,54.95,0
76464.0,18.94,0
377.0,40.83,0
110400.0,1.51,0
119988.0,1.5,0
59696.0,6.45,0
131937.0,66.39,0
68081.0,45.95,0
157026.0,448.5,0
156927.0,1.79,0
127838.0,149.0,0
167350.0,22.72,0
84511.0,5.17,0
30022.0,7.58,0
54460.0,25.99,0
44288.0,46.85,0
74749.0,10.0,0
132712.0,499.95,0
125316.0,51.02,0
93240.0,1.79,0
50289.0,204.9,0
95541.0,0.01,0
36274.0,55.78,0
143474.0,197.5,0
112413.0,21.0,0
160164.0,1.0,0
160237.0,39.8,0
152442.0,82.95,0
108099.0,11.27,0
121075.0,1.0,0
124580.0,45.0,0
48796.0,0.76,0
76057.0,17.31,0
30990.0,859.0,0
59813.0,19.98,0
66697.0,1.98,0
166949.0,0.79,0
167008.0,3.47,0
41359.0,70.8,0
